protein1,protein2,Label
4540.A0A140GZ23,4540.A0A3L6TDZ7,1
4113.M1CSY7,4529.A0A0E0Q6U9,0
218851.A0A2G5CNV9,218851.A0A2G5CQI5,1
106549.A0A540K4M4,106549.A0A540MI55,1
4529.H6CSJ6,4529.H6CSS2,1
4537.A0A0E0K8B1,4537.A0A0E0KC51,0
4555.K4A736,55188.A0A2H5ND77,0
29730.A0A0D2S4W9,33114.A0A2G2X420,0
3827.A0A1S2XKH6,3827.A0A1S3E6B9,1
554055.A0A2P6VAN5,554055.A0A2P6VFD9,1
40148.A0A0E0A0M4,40148.A0A0E0BU25,1
3916.A0A1S3VTW2,65489.A0A0D3EIP1,0
4097.A0A1S4DEJ9,4540.A0A3L6PZZ3,0
3702.Q01667,3702.Q9SY97,1
210143.A0A1R3GQQ8,210143.A0A1R3HA26,1
35608.A0A2U1MCB3,41875.K8FHK1,0
4533.J3N2G1,4533.J3ND70,1
4097.P29790,51351.M4ELG2,0
35608.A0A2U1PMY9,4097.A0A1S3X016,0
35608.A0A2U1MUK3,65489.A0A0D3GYX5,0
3885.V7BM03,3885.V7BZF9,1
40148.A0A0E0AWF4,40148.A0A0E0AWF6,1
4565.A0A3B6IQP8,4565.A0A3B6KJI3,1
52838.A0A4S8JTQ8,77586.A0A0D9V472,0
3983.A0A251JMU6,3983.A0A2C9UBZ0,1
40149.A0A0E0EX32,55188.A0A2H5N0Q9,0
3988.B9RV10,3988.B9S4S8,1
554065.E1ZGF3,554065.E1ZGG1,1
40149.A0A0E0BY06,40149.A0A0E0EG97,1
70448.A0A090MC05,70448.A0A090ME32,1
4565.A0A3B5YTE4,4565.A0A3B6H371,1
33114.A0A2G2VJY0,33114.A0A2G2X4Q5,0
4565.A0A3B6HVI5,4565.W5BXZ2,1
4555.K3XLA2,80379.A0A2G3BNP2,0
4533.J3MNG1,51351.M4D9J7,0
63057.A0A2P5ECN9,63057.A0A2P5FXG7,1
3702.Q9CA79,3914.A0A0L9TG78,0
1088818.A0A2I0B6E2,40148.A0A0E0AWF7,0
3075.A0A087SJG3,40148.A0A0E0BCA7,0
3914.A0A0L9T7J6,3914.A0A0L9VGG9,1
81985.R0HL73,81985.R0I5L4,1
40149.A0A0E0C3Y7,40149.A0A0E0ECV8,1
1088818.A0A2I0AH36,296587.C1DZU4,0
33114.A0A2G2UV48,33114.A0A2G2XPN7,1
39947.Q338J4,39947.Q6F2U9,1
3760.A0A251NM83,3760.M5X9X4,1
39947.A3ABE0,43335.A0A4U5P656,0
3821.A0A151UGX3,4555.K3Z4T6,0
4572.M7YW66,52838.A0A4S8K2T5,0
3885.V7BQ07,40148.A0A0E0B8X8,0
85681.V4SA43,85681.V4SMU3,1
3635.A0A1U8M3F9,55188.A0A2H5P846,0
4081.A0A3Q7EGG5,4081.A0A3Q7J4N2,1
157652.A0A371GBU9,157652.A0A371HR70,1
72664.V4KD22,72664.V4KUD6,1
4540.A0A140GZ25,4540.A0A3L6TC07,1
3708.A0A078GY49,888268.A0A1E5VK25,0
4097.A0A1S4ABG1,4572.M7YGC6,0
33114.A0A2G2WMT5,33114.A0A2G2XSC9,1
4572.M7ZIM4,4572.M8AHM2,1
3885.V7BIB2,72664.V4LKW8,0
40149.A0A0E0D4X4,40149.A0A0E0ETT9,1
4113.M1BVI6,4113.M1CMT7,1
3659.A0A0A0KGM2,554065.E1ZN42,0
4565.B2B9U2,4565.B2KJ44,1
109376.A0A0D3CJT9,109376.A0A0D3D7C9,1
29730.A0A0D2QS38,39947.A3BRF0,0
4572.M7Z6Y3,4572.M7ZSJ5,1
3469.A0A4Y7JHQ2,81985.R0FJI1,0
109376.A0A0D3DHE7,33114.A0A2G2VI59,0
3476.A0A2P5AM09,4536.A0A0E0I2Z0,0
3988.B9T9N2,40148.A0A0D9Y4Y5,0
4097.A0A1S3XMX5,4097.A0A1S3ZN71,1
4097.A0A140G1R8,4097.A0A140G1R9,1
4081.A0A3Q7I2T5,52838.A0A4S8J4J6,0
3659.A0A0A0KXF0,40148.A0A0D9YUV5,0
49451.A0A1J6HU84,55188.A0A2H5PZA3,0
1590841.A0A2R6R5U0,1590841.A0A2R6R7Q6,1
3821.A0A151TQ18,3821.A0A151TRK0,1
3885.V7D320,43335.A0A4U5R1A9,0
4097.A0A1S4AQX3,888268.A0A1E5VDG5,0
4540.A0A3L6S7N1,4540.A0A3L6SJ93,1
40148.A0A0D9YPU0,4572.M7ZMJ6,0
157652.A0A371GXH5,3821.A0A151RB84,0
35608.A0A2U1P8Q5,35608.A0A2U1Q5V8,1
112509.A0A287QRV0,112509.F2E724,1
4113.M1B909,49451.A0A1J6IDX0,0
33114.A0A2G2VQU4,33114.A0A2G2XS90,1
80379.A0A2G3BC16,888268.A0A1E5WAE2,0
3821.A0A151U4C2,4536.A0A0E0GE92,0
4565.A0A3B6NPU7,4565.A0A3B6RQD9,1
3988.B9S500,72664.V4MK45,0
80379.A0A2G3CEW3,80379.A0A2G3DHT9,1
81985.B2WS96,81985.R0HZW9,0
33097.A0A150FU99,33097.A0A150GJQ6,1
3469.A0A4Y7JYS7,3469.A0A4Y7L6T7,1
4540.A0A3L6RB96,4540.A0A3L6TS39,1
1291522.A0A059LCR3,80379.A0A2G3DFD7,0
3750.A0A498ILK3,4572.M7ZBV4,0
4536.A0A0E0IFT0,4565.A0A3B6UB75,0
4565.A0A3B5Y855,4565.A0A3B6RIF9,1
40148.A0A0D9Y430,40148.A0A0E0AME6,1
3708.A0A078GE29,3708.A0A078JN42,1
33097.A0A150GN45,4555.K4A210,0
49451.A0A1J6HX35,49451.A0A1J6KVD4,1
3476.A0A2P5AQM7,3476.A0A2P5BB28,1
3702.O22823,3702.Q8VYI0,1
4572.T1NAM5,65489.A0A0D3HVX4,0
3914.A0A0L9UH79,3914.A0A0L9V8N6,1
3880.A0A072VGA3,3880.G7JFC6,1
3827.A0A1S2Z814,4555.K3XN50,0
4538.I1NS73,4538.I1P5X0,1
4537.A0A0E0L497,4537.A0A0E0MAZ8,1
981085.W9RBK4,981085.W9SNX9,1
3635.A0A1U8LHS9,4540.A0A3L6RLF1,0
63057.A0A2P5ADP8,63057.A0A2P5EIC9,1
41875.K8EEU7,41875.K8EZ16,1
3880.A0A072TLU8,3880.A0A072VSQ4,1
3775.A0A1Q3BQT2,4572.M7Z6U7,0
4555.K4A804,81985.R0GXW5,0
554055.A0A2P6V8U4,63057.A0A2P5CPH6,0
39947.Q6K9U2,4540.A0A3L6PWL0,0
85681.V4SHN7,85681.V4ULY8,1
3641.A0A061FAI4,3916.A0A1S3UYF3,0
29730.A0A0D2PXM4,3702.Q93Y35,0
35608.A0A2U1KN62,3760.A0A251PSK3,0
3641.A0A061ER86,3641.A0A061G756,1
3988.B9RA70,3988.B9RMK3,1
112509.A0A287V4D4,3469.A0A4Y7ITX1,0
210143.A0A1R3H609,210143.A0A1R3IY01,1
4565.A0A3B6JGE0,4565.A0A3B6TP75,1
3914.A0A0L9TU72,3914.A0A0L9V956,1
554065.E1ZDD4,554065.E1ZPH6,1
4565.A0A3B6LS70,4565.A0A3B6SM70,1
3750.A0A498IRL5,4529.A0A0E0QKA6,0
3708.A0A078E3L6,3827.A0A1S3E773,0
81985.R0FHI4,81985.R0I5L4,1
40148.A0A0D9Y8R1,40148.A0A0E0BIC8,1
4540.A0A3L6RJT3,4540.A0A3L6S7C8,1
109376.A0A0D3DWA9,81985.R0EXE2,0
4533.J3LID1,4533.J3LWP6,1
39947.Q84SP5,80379.A0A2G3CUZ2,0
3880.G7IZY8,41875.K8F5A9,0
35608.A0A2U1PNT2,39947.Q6EUD4,0
109376.A0A0D3EBQ6,51351.M4E433,0
3914.A0A0L9V8W0,85681.V4W7L9,0
210143.A0A1R3K7E6,52838.A0A4S8JGL6,0
4538.I1P166,63057.A0A2P5ELD6,0
4081.A0A3Q7JEC8,65489.A0A0D3EXQ3,0
4540.A0A3L6QV44,4540.A0A3L6R5F6,1
4572.M7YU44,4572.M7ZMJ6,1
3476.A0A2P5DEI2,3641.A0A061GJB6,0
39947.Q6ET88,39947.Q7XI92,1
4540.A0A3L6QCC7,4540.A0A3L6R4F5,1
4565.A0A3B6HVI5,49451.A0A1J6IC58,0
3988.G1D777,3988.G1D789,1
3055.A8HNP3,4565.A0A2X0S5Q2,0
4081.A0A3Q7GEE9,4081.A0A3Q7I1F3,1
210143.A0A1R3I847,210143.A0A1R3INZ0,1
4565.A0A096ULG3,4565.W5GTW2,1
3983.A0A251LR11,3983.A0A2C9UEH2,1
4529.A0A0E0QAU9,4565.A0A3B6PSV6,0
4536.A0A0E0G6A4,80379.A0A2G3CM84,0
3914.A0A0L9T5U9,4533.J3LSK7,0
210143.A0A1R3FUK8,43335.A0A4U5NLU1,0
77586.A0A0D9VDU8,77586.A0A0D9VJN3,1
3988.G1D744,4097.A0A1S4ASE7,0
4536.A0A0E0GZS1,55188.A0A2H5N5N2,0
210143.A0A1R3JKA5,72664.V4NNW9,0
3635.A0A1U8I4N2,3635.A0A1U8N400,1
52838.A0A4S8IE47,81985.R0FU42,0
40149.A0A0E0CBK0,40149.A0A0E0DUN6,1
3821.A0A151TW04,3821.A0A151UHG6,1
4555.K3XF09,4555.K3YPZ4,1
51351.H7C8K3,51351.M4E267,1
4540.A0A140GZ16,4540.A0A3L6PX72,1
55188.A0A2H5MUV4,55188.A0A2H5Q2T6,1
4565.A0A3B6DEX7,4565.A0A3B6HRC9,1
106549.A0A540LMD0,65489.A0A0D3HF96,0
3775.A0A1Q3BDS0,3775.A0A1Q3BTL0,1
3641.A0A061GDM5,51351.M4DV53,0
4537.A0A0E0KSF5,51351.M4ERN3,0
3760.M5WB67,3760.M5X346,1
4565.A0A3B6MNM7,4565.A0A3B6TP75,1
3702.P52901,3885.V7B9N8,0
3659.A0A0A0KFF7,3659.A0A0A0LKE1,1
72664.V4KU06,72664.V4MA53,1
3702.Q94AF7,888268.A0A1E5WC60,0
4529.A0A0E0N9I7,4529.A0A0E0QDE1,1
80379.A0A2G3B8B6,80379.A0A2G3CF19,1
33114.A0A2G2VPY3,4533.J3L2Y3,0
70448.A0A096P8E8,70448.A0A096PAU9,1
3641.A0A061DX04,4577.B6T8Z1,0
4533.J3MMW0,4533.J3N3A1,1
3476.A0A2P5CYF0,3476.A0A2P5DIQ9,1
40149.A0A0E0DR26,4072.A0A1U8HM32,0
4555.K3ZPS0,554065.E1ZQD1,0
33114.A0A2G2WQK4,4529.A0A0E0NBR2,0
39947.A0A0N7KFT8,4529.A0A0E0MV79,0
4072.A0A2G2ZER7,4072.A0A2G2ZVV9,1
33097.A0A150H023,81985.R0I993,0
888268.A0A1E5UMF8,888268.A0A1E5VV47,1
1590841.A0A2R6QS00,1590841.A0A2R6QYU8,1
210143.A0A1R3JJB1,4529.A0A0E0NSV0,0
4540.A0A3L6PRD5,4540.A0A3L6S0L9,1
4565.A0A1D5RRD3,4565.A0A3B6QGX5,1
3821.A0A151STU2,49451.A0A1J6JPM3,0
33097.A0A150GHM9,35608.A0A2U1PZH2,0
4533.J3MQD1,77586.A0A0D9VLD2,0
3914.A0A0L9VDP6,3914.A0A0L9VGI9,1
3885.T2DN03,3914.A0A0L9TJ31,0
4529.A0A0E0P210,4529.H6CSS8,1
52838.A0A4S8JL82,52838.A0A4S8K097,1
4538.I1P993,4538.I1QV58,1
106549.A0A540MK15,106549.A0A540MXX2,1
307507.A0A2V0PH43,3469.A0A4Y7LIP2,0
4540.A0A3L6RBK3,4540.A0A3L6SW88,1
157652.A0A371EYQ7,33097.A0A150G1Z0,0
3988.B9RVT9,3988.B9SAC2,1
3760.M5XDH0,4565.A0A3B6RNC6,0
4538.I1PKK7,4538.I1PRN1,1
70448.A0A096P7A2,70448.A0A096P7S0,1
4565.A0A3B6TV25,81985.R0IS23,0
40149.A0A0E0CML6,4097.A0A1S4CRU0,0
4529.A0A0E0NX82,4529.A0A0E0PFP5,1
33114.A0A2G2WB63,33114.A0A2G2X754,1
112509.A0A287SZF3,4572.M8AAU3,0
29730.A0A0D2QR55,888268.A0A1E5VD13,0
981085.W9S238,981085.W9SK53,1
4577.A0A1D6JFB0,4577.A0A1D6MPT6,1
3916.A0A1S3UZ85,3916.A0A1S3VFM4,1
4572.M7YET6,4572.M7ZHZ1,1
65489.A0A0D3GKT1,65489.A0A0D3HGX5,1
3635.A0A1U8I583,4113.M1BSH2,0
4538.I1PY03,65489.A0A0D3GBV3,0
157652.A0A371G6W0,33114.A0A2G2VH35,0
3916.A0A1S3T845,4565.W5G990,0
1590841.A0A2R6R1T7,70448.A0A090M291,0
3476.A0A2P5D324,4072.A0A2G2YIU4,0
3885.V7BA18,888268.A0A1E5W2A2,0
3055.A8J0R4,3708.A0A078FU19,0
39947.Q9FU90,4565.A0A3B5ZT49,0
4565.A0A3B6KJI3,4565.A0A3B6KK98,1
4565.A0A3B6RN95,49451.A0A314LDX7,0
3916.A0A1S3UTM9,3916.A0A1S3VHL8,1
3914.A0A0L9TTC5,4572.T1MEZ6,0
33097.A0A150G3K4,4081.A0A3Q7HIP8,0
1590841.A0A2R6RFH7,3075.A0A087SRF2,0
4155.A0A022Q2B0,4155.A0A022QTJ7,1
4113.M1ASA0,85681.V4U967,0
4565.A0A077RS69,4565.A0A3B6HX90,1
554055.A0A2P6VKV5,554055.A0A2P6VN90,1
4529.A0A0E0N1H1,4529.A0A0E0QUI3,1
3775.A0A1Q3AU63,65489.A0A0D3EZH5,0
3916.A0A1S3TE40,4577.B6SK76,0
41875.K8EQQ7,51351.M4CGT3,0
40148.A0A0D9ZWB2,40148.A0A0E0BE02,1
1291522.A0A059LEH7,981085.W9R0Y4,0
70448.A0A090M241,70448.A0A096PB06,1
3469.A0A4Y7JK24,3469.A0A4Y7KZ23,1
1088818.A0A2I0B8K4,65489.A0A0D3GHZ7,0
35608.A0A2U1KXG2,3988.B9SV80,0
1590841.A0A2R6QLF6,1590841.A0A2R6R538,1
554055.A0A2P6VBU6,554055.A0A2P6VNJ6,1
3476.A0A2P5CKD3,51351.M4DCP2,0
3702.Q9C5Z2,3702.Q9LD55,1
4540.A0A3L6Q381,4540.A0A3L6RCF3,1
3821.A0A151T115,3821.A0A151U4S8,1
296587.C1KR29,981085.W9RNF7,0
3914.A0A0L9UA49,3988.B9SCZ8,0
3641.A0A061EEM0,4072.A0A1U8H3N8,0
1088818.A0A2I0A4Q5,1088818.A0A2I0B9D9,1
3055.A0A2K3CQB1,3885.V7AMM4,0
3760.E3W0K9,554055.A0A2P6VBP4,0
22663.A0A2I0KVY5,85681.V4VXW5,0
3821.A0A151S8C5,40149.A0A0E0BYC9,0
80379.A0A2G3BUN7,80379.A0A2G3D6N1,1
4072.A0A1U8E4C9,4072.A0A2G3A8S1,1
3750.A0A498HJT4,3750.A0A498JG14,1
4533.J3L533,4533.J3MBH0,1
106549.A0A540MDS0,4097.A0A1S4D9V4,0
3821.A0A151T2W0,4540.A0A3L6RHG9,0
4565.A0A3B6C0A0,4565.A0A3B6SP65,1
81985.R0GM52,81985.R0GMM5,1
4538.I1QKU8,4538.I1QW86,1
3708.A0A078G2T5,52838.A0A4S8IFE4,0
3885.V7AQ21,3885.V7BFP0,1
3659.A0A0A0LPV6,72664.V4LNF7,0
1590841.A0A2R6RDJ1,1590841.A0A2R6RHE5,1
3055.A0A2K3D5H4,4538.I1Q8W8,0
22663.A0A2I0L2L3,3885.V7CNN1,0
4540.A0A3L6TC07,4540.A0A3L6TUC4,1
43335.A0A4U5PXY8,43335.A0A4U5QAY3,1
1157962.A0A250XGW1,3827.A0A1S2XXX0,0
4537.A0A0E0LGM5,4537.A0A0E0MAZ8,1
3760.M5Y095,3760.M5Y0E2,1
4538.I1NTP1,4538.I1PC57,1
106549.A0A540MX55,4565.A0A3B6RES5,0
4577.A0A1D6N9J7,4577.A0A1D6QAV7,1
70448.A0A090N4J1,70448.A0A096P805,1
81985.R0GIY1,81985.R0GXJ2,1
4565.A0A3B6H371,52838.A0A4S8JKB2,0
4565.A0A341WWT4,49451.A0A1J6I8T7,0
40148.A0A0D9ZFT7,4565.A0A3B5Y274,0
106549.A0A540M1S8,4555.K3XVK0,0
55188.A0A2H5N7X7,55188.A0A2H5P4I9,1
4565.A0A1D6A2H3,4565.A0A3B6GQV3,1
63057.A0A2P5BGU0,63057.A0A2P5E8G3,1
3827.A0A1S2XE38,3827.A0A1S2Y069,1
55188.A0A2H5P2J4,65489.A0A0D3GYX5,0
218851.A0A2G5EII8,35608.A0A1W6C7N7,0
3880.B7FGY5,3916.A0A1S3THH1,0
3914.A0A0L9UAZ1,3914.A0A0L9VBN7,0
3476.A0A2P5E3Z1,4572.T1MYL9,0
4536.A0A0E0FRC4,4536.A0A0E0GFP9,1
3641.A0A061DQV7,3641.A0A061GMF7,1
85681.V4RYA8,85681.V4TN72,1
40149.A0A0E0BYC9,4577.B6TV49,0
4540.A0A3L6SJC3,4540.A0A3L6SLS8,1
33114.A0A2G2WKI3,33114.A0A2G2XR07,1
3702.Q945M1,3702.Q9FJW4,1
40148.A0A0D9Z756,77586.A0A0D9W3M3,0
1590841.A0A2R6RBM7,4565.A0A3B6IWD0,0
43335.A0A4U5N959,43335.A0A4U5R636,1
3775.A0A1Q3D9F2,4072.A0A2G2YAS0,0
51351.M4D5N1,888268.A0A1E5WC60,0
1590841.A0A2R6RAR8,1590841.A0A2R6RTH6,1
4529.A0A0E0PYF7,4529.A0A0E0RGU5,1
40149.A0A0E0D4X4,40149.A0A0E0DMZ4,1
981085.W9QQK4,981085.W9RD00,1
218851.A0A2G5CY98,218851.A0A2G5DV07,1
157652.A0A371H2B0,157652.A0A371H7U3,1
33114.A0A2G2WDX1,4577.B4FJ57,0
4081.A0A3Q7HC31,65489.A0A0D3HVQ9,0
157652.A0A371GUZ5,85681.V4T5J3,0
40149.A0A0E0D231,4529.A0A0E0N9K8,0
3885.V7B8B0,4081.A0A3Q7GSJ7,0
4097.A0A140G1Q7,4097.A0A140G1Q8,1
4081.Q2MIA5,4577.K7TWQ8,0
4540.A0A3L6T4H4,4565.A0A3B6EGV0,0
3821.A0A151R3D1,4113.M1BU14,0
4533.J3L214,4533.J3MU66,1
1088818.A0A2I0B638,33114.A0A2G2XFH5,0
3916.A0A1S3VG10,4536.A0A0E0GKA2,0
3659.A0A0A0K6R4,4537.A0A0E0KMG8,0
4081.A0A3Q7E9A2,4081.A0A3Q7G7S8,1
4081.A0A3Q7J8C4,81985.R0HLD0,0
1088818.A0A2I0AQK3,1088818.A0A2I0AUL4,1
4536.A0A0E0H8U9,4536.A0A0E0HUH0,1
3983.A0A2C9UTS8,3983.A0A2C9VGX6,1
33114.A0A2G2VY10,81985.R0FJ05,0
63057.A0A2P5DFY1,80379.A0A2G3DCR1,0
1590841.A0A2R6QCL9,1590841.A0A2R6RQG0,1
65489.A0A0D3GJ78,65489.A0A0D3GT86,1
35608.A0A2U1L9S9,35608.A0A2U1M4C7,1
4538.I1P2B4,4538.I1QRF2,1
3641.A0A061F6H5,3641.A0A061FBI7,1
3916.A0A1S3VTB8,4097.A0A140G1Q8,0
4577.A0A1D6HT10,72664.V4MHN6,0
33114.A0A2G2X878,3760.M5VKL0,0
35608.A0A2U1P8E2,4540.A0A3L6R6P8,0
3635.A0A1U8M2T0,981085.W9R4J7,0
22663.A0A2I0IKN2,22663.A0A2I0JK53,0
1590841.A0A2R6QAX8,65489.A0A0D3FQT8,0
81985.R0F2D9,81985.R0G7R8,1
52838.A0A4S8ISI4,52838.A0A4V4H3Z7,1
4537.A0A0E0JV01,4537.A0A0E0KEY8,1
35608.A0A2U1PZ44,80379.A0A2G3BCH6,0
4565.A0A3B6HQK1,4565.A0A3B6NUT1,1
4540.A0A3L6QBB9,4540.A0A3L6R2P0,1
3983.A0A2C9U6U2,3983.A0A2C9VWB8,1
3702.Q9FMU5,3702.Q9M0I7,1
3821.A0A151SHI8,4565.A0A3B5Y0Q5,0
29730.A0A0D2TR42,3983.A0A2C9VSA3,0
40148.A0A0D9ZAN0,52838.A0A4S8KAV4,0
3659.A0A0A0KDF6,3659.A0A0A0L167,1
109376.A0A0D3D3Q3,109376.A0A0D3EFM3,1
4565.A0A3B6GZ59,4565.A0A3B6MTJ9,1
157652.A0A371FVB0,4536.A0A0E0HUI6,0
52838.A0A4S8K658,52838.A0A4S8KAM5,1
3702.Q8RWA7,3702.Q9FGK0,1
4533.J3M448,51351.M4D5N8,0
106549.A0A540KGV2,106549.A0A540LIW1,1
3659.A0A0A0K7P9,43335.A0A4U5Q913,0
33114.A0A2G2W618,33114.A0A2G2WUE9,1
33097.A0A150G1H4,33097.A0A150GCX9,1
3476.A0A2P5AD86,3476.A0A2P5BFF7,1
210143.A0A1R3JGX4,4572.M7YDU8,0
63057.A0A2P5C9N8,63057.A0A2P5F0T3,1
39947.Q0D620,4572.M7Z323,0
3075.A0A087SET3,3827.A0A1S2YX88,0
3885.V7C6K2,4113.M1AC65,0
3827.A0A1S2Y383,981085.W9R6Y3,0
3827.A0A1S2XEQ0,3827.A0A1S2XLC0,1
3885.V7C2M5,3885.V7CPT9,1
85681.V4SYK6,85681.V4UJ42,1
70448.Q0P3N8,70448.Q0P3P9,1
888268.A0A1E5VS59,888268.A0A1E5WA08,1
4565.A0A3B6MXE7,4565.P58386,1
1590841.A0A2R6PP42,41875.K8F2M9,0
40148.A0A0D9ZUM3,40148.A0A0E0AA82,1
3821.A0A151SJ84,3821.A0A151T8V4,1
3476.A0A2P5C2R1,3476.A0A2P5E4U3,1
3885.V7CP22,52838.A0A4S8IR36,0
4572.M7Z1D0,4572.M8AGR3,1
3641.A0A061DRL1,49451.A0A314LG41,0
4533.J3LCJ4,49451.A0A1J6I218,0
3708.A0A078H135,49451.A0A1J6IBM1,0
4097.A0A1S3YCI6,55188.A0A2H5NRW2,0
4081.A0A3Q7EJA6,4081.A0A3Q7GYZ2,1
3885.V7ALF5,3885.V7CI74,1
80379.A0A2G3BMK6,80379.A0A2G3BUT2,1
157652.A0A371FGB6,4097.A0A1S3YIU8,0
52838.A0A4S8J6G1,81985.R0H0N4,0
3880.A0A072TLU6,3880.A0A072V0W5,1
39947.Q10NP6,39947.Q6EUD5,1
3821.A0A151SNX2,3821.A0A151TUQ6,1
4538.I1PHB8,80379.A0A1L6Z692,0
3635.A0A1U8I7U2,63057.A0A2P5BL45,0
3827.A0A1S2Y9R7,80379.A0A2G3CGK7,0
145388.A0A0D2N1B6,3702.Q9M1R2,0
55188.A0A2H5NQE0,55188.A0A2H5QC55,1
112509.M0X6B2,80379.A0A2G3AUZ3,0
3760.M5W729,4537.A0A0E0MNJ3,0
888268.A0A1E5VDG5,888268.A0A1E5WLP7,1
70448.A0A090M2S4,70448.A0A090M2U8,1
109376.A0A0D3AW69,218851.A0A2G5DHR5,0
554055.A0A2P6V4B7,554055.A0A2P6VK08,1
3635.A0A1U8I4Y2,3885.V7C7T1,0
4155.A0A022Q0F6,4538.I1QCP0,0
52838.A0A4S8JY66,52838.A0A4S8KAM5,1
3827.A0A1S2Y419,3827.A0A1S2Z7G6,1
157652.A0A371GB55,3885.V7AKD3,0
1590841.A0A2R6Q2N3,35608.A0A2U1NJM8,0
63057.A0A2P5CWA8,63057.A0A2P5FFD8,1
33114.A0A2G2VM67,4540.A0A3L6QPA9,0
157652.A0A371IET6,157652.A0A371IGC3,1
4533.J3M2L7,4533.J3M321,1
4577.A0A3B6UD72,4577.B6SRI3,1
106549.A0A540MBZ6,210143.A0A1R3JPU0,0
3702.Q38899,3702.Q6E7H0,1
55188.A0A2H5NLV3,55188.A0A2H5QFW5,1
3635.A0A1U8JMB3,3635.A0A1U8MP59,1
3760.M5WSD2,40149.A0A0E0DCF5,0
3708.A0A078FIH3,3775.A0A1Q3BDS0,0
39947.P0C358,39947.Q84PB4,1
3641.A0A061FNA9,70448.A0A096P7W0,0
4565.A0A3B6H371,4565.A0A3B6N262,1
33114.A0A2G2W5W9,80379.A0A2G3BRN8,0
4577.A0A1D6P3S7,4577.B4FFH2,1
3469.A0A4Y7LG20,4533.J3LB25,0
3055.A0A2K3CSW2,80379.A0A2G3D1Q1,0
4097.Q93X33,72664.V4LS67,0
1291522.A0A059LQP6,4537.A0A0E0LNN6,0
554055.A0A2P6V4B7,554055.A0A2P6V4U9,1
554065.E1ZKI8,554065.E1ZQM6,1
3635.A0A1U8P4F2,3988.B9S917,0
81985.R0F473,85681.V4SGY4,0
4540.A0A3L6PEC7,4540.A0A3L6TE59,1
112509.F2CXI5,112509.F2ECA0,1
554055.A0A2P6VKV5,554055.A0A2P6VR99,1
4572.M7YSQ1,554055.A0A2P6UZN1,0
33097.A0A150G6G1,33097.A0A150GXJ2,1
3641.A0A061GCS0,41875.K8FF39,0
4565.A0A3B6QE52,4565.A0A3B6TQU0,1
3750.A0A498HX23,3750.A0A498KF67,1
3880.A0A072VSQ4,4072.A0A2G2YPD2,0
4097.A0A1S3YW80,4097.A0A1S4AQC1,1
106549.A0A540NCU3,3914.A0A0L9U2X8,0
4533.J3L6L4,4533.J3MDV4,1
33114.A0A2G2VA80,4081.A0A3Q7G7Y6,0
33114.A0A2G2V904,33114.A0A2G2W606,1
3641.A0A061EA73,39947.P0C437,0
4540.A0A3L6QVC1,4540.A0A3L6RZ26,1
3880.G7KSV3,81985.R0GXI6,0
65489.A0A0D3EUT7,65489.A0A0D3GJW1,1
29730.A0A0D2QI87,29730.A0A0D2VJK6,1
65489.A0A0D3FZK8,65489.A0A0D3G9U9,1
3708.A0A078F5S2,4555.A0A368S0R6,0
4538.I1QSR0,554065.E1ZEC1,0
22663.A0A218VQG0,22663.A0A2I0JT41,1
1291522.A0A059LMM5,1291522.A0A059LP37,1
72664.V4JSQ7,72664.V4LNL8,1
81985.R0GTQ4,81985.R0GZ84,1
33097.A0A150G1F9,4536.A0A0E0FH88,0
40149.A0A0E0CDL1,40149.A0A0E0DGU7,1
55188.A0A2H5NSC2,55188.A0A2H5NWN6,1
4155.A0A022QTE6,4155.A0A022R9Q0,1
4113.M0ZXM4,4113.M1CWH0,1
85681.V4TZU5,85681.V4VHI6,1
39947.Q7XQZ9,39947.Q9AX79,1
4565.A0A3B6CC72,4565.A0A3B6MZM1,1
72664.V4KMI5,72664.V4LX70,1
4565.A0A3B6NR57,4565.W5BFB7,1
1088818.A0A2I0A7P3,1088818.A0A2I0B4Y8,1
3988.B9SKT8,981085.W9S2B5,0
4155.A0A022Q013,4155.A0A022RMX1,1
4536.A0A0E0GD41,4536.A0A0E0GJQ4,1
3916.A0A1S3T8R7,63057.A0A2P5DVW6,0
3775.A0A1Q3DC91,554065.E1ZGD4,0
3885.V7AQR9,4540.A0A3L6QUA2,0
4536.A0A0E0I3L6,4538.I1QHH5,0
51351.M4DTC0,51351.M4FG79,1
218851.A0A2G5EES0,218851.A0A2G5EZG4,1
3641.A0A061GWI4,70448.A0A090MEH2,0
3885.V7BK50,3885.V7CFW7,1
43335.A0A3T0QG72,4529.A0A0E0PDM4,0
33114.A0A2G2V6C5,43335.A0A4U5NNS5,0
39947.Q5ZEN1,39947.Q75M19,1
3641.A0A061DJY4,4540.A0A3L6TH30,0
1590841.A0A2R6RY89,4565.A0A3B6TFN8,0
4533.J3LJK7,55188.A0A2H5QYD9,0
1088818.A0A2I0A2A1,4577.B6SK76,0
554055.A0A2P6VBU6,554055.A0A2P6VC44,1
33114.A0A2G2WYU9,4572.M7YV30,0
4572.M7YQU3,4572.M7ZLX6,1
145388.A0A0D2J427,981085.W9RD00,0
4565.A0A3B5Z5F1,4572.M7ZCR0,0
4097.A0A1S4AVC7,4097.A0A1S4BCR9,1
1590841.A0A2R6QS00,65489.A0A0D3F755,0
4533.J3LXW3,4533.J3M262,1
39947.Q0JC96,4555.K3YJZ7,0
