protein1,protein2,Label
554155.C5FCM9,931890.G8JW33,0
150374.A0A0M9VTV1,398673.A0A2P4ZM75,0
252740.A0A423VWZ1,500485.B6HAG9,0
60169.A0A1V6N8C6,60169.A0A1V6NYE8,1
2512241.A0A553HUH9,2512241.A0A553HXQ3,1
330879.Q4WLH1,330879.Q4WTM9,1
670580.A0A1X6MP25,765868.A0A178AP76,0
1353952.A0A165F9E8,656061.D5GDD3,0
289078.A0A2X0KLD7,289078.A0A2X0ME31,1
1420906.A0A094CSG2,1420906.A0A094D0N1,1
1420915.A0A094HCR3,4932.YER012W,0
452589.G9NMM2,452589.G9NV12,1
1340429.A0A2G4SI66,931890.G8JRN1,0
114155.A0A4Q9QCS2,1157616.A0A1Z5SL78,0
4999.A0A1Y1UEM8,58919.A0A316Z095,0
1287680.R1E831,1287680.R1GHU5,1
763407.A0A167JSU3,763407.A0A167K6L7,1
1035309.A0A2C5WXV4,1035309.A0A2C5XM79,1
1306850.A0A0L6WF68,933852.A0A0C2XR89,0
181874.A0A409VYT4,181874.A0A409YSK4,1
38488.A0A4Y8DFV3,747089.A0A2H5TU29,0
569365.A0A0D2AI21,569365.A0A0D2C9J0,1
1460663.A0A177CPE8,1460663.A0A177CU49,1
763406.A0A1E3NGM1,763406.A0A1E3NHS3,1
1245769.A0A0C7MK08,1245769.A0A0C7MUX8,1
278938.A0A4Z1JLV0,278938.A0A4Z1JVB7,1
1664694.A0A0N0NKM3,42251.A0A2T7A2Y2,0
5353.A0A1Q3EIB8,5353.A0A1Q3EN38,1
1043002.A0A074YSN4,1448308.A0A2T2P143,0
29845.A0A1V6S0Y6,671987.R0K9G1,0
1524831.A0A1B8DWG1,1524831.A0A1B8E611,1
1622149.A0A1B8ESH9,404692.A0A0J6Y6R0,0
1081103.A0A0B2WVV3,71784.A0A1Y2B8N7,0
569365.A0A0D2AJD9,91928.A0A0D2B2B5,0
1245769.A0A0C7N0L2,1245769.A0A0C7N1N4,1
1485229.A0A2V1BTR4,1485229.A0A2V1C631,1
5643.A0A060S9R8,5643.A0A060SJ78,1
104259.A0A0F7VGU4,931890.G8JQJ3,0
1974281.A0A1V8U0N5,1974281.A0A1V8UVM9,1
619300.G3AG59,619300.G3ARR2,1
655863.F0XBM7,655863.F0XJX1,1
535722.E4UTA3,742152.A0A2H3JQK2,0
303698.A0A1V6SM38,930990.A0A067M5N2,0
1306850.A0A0L6WIY9,426418.B2WHA7,0
1391915.U7PQK5,5217.A0A4Q1BVE4,0
936435.F8PNT4,936435.F8PU19,1
671987.R0KTX9,675824.A0A1E3PYM1,0
535722.E4V0G1,535722.E5R089,1
2512241.A0A553HRB4,2512241.A0A553IDR9,1
1160497.A0A1L9V748,1160497.A0A1L9VDM8,1
117179.A0A177UN04,117179.A0A177UWU6,1
205917.A0A4Y9Z7A9,578459.A0A194S4X9,0
590646.G3AWD5,993615.L2GMM0,0
45235.A0A2K3QDZ8,45235.A0A2K3QPD7,1
1295531.A0A1E3HY98,1295531.A0A1E3IPL4,1
1835702.A0A1F5LWA6,401625.A0A0N7LBD5,0
431241.G0RJM9,431241.G0RX04,1
1531966.A0A0A1T3R5,1531966.A0A0A1TF04,1
1287680.R1GVR7,1573173.A0A166ZW42,0
1296100.A0A1B9FYQ5,1296100.A0A1B9G875,1
212818.A0A0D1XSH1,212818.A0A0D1Y6Z5,1
1441469.A0A225APT1,1714833.A0A137Q5T2,0
1314672.A0A165YNQ6,1314672.A0A166GBF3,1
13706.A0A1X2HAM6,658429.L8G4F0,0
27334.A0A0A2IED9,544711.F0UN66,0
5599.A0A177DFZ5,62714.A0A545A8L6,0
1209962.L0PCN6,1284197.S8APU3,0
658196.A0A397SDE3,658196.A0A397TMF1,1
36022.A0A061AUG5,36022.A0A1V2KZ99,1
1622147.A0A1B8CJM1,857566.A0A1E3PJ97,0
1229664.N4TGR0,946125.A0A2H3FZ54,0
1064592.G0V6I1,2082308.A0A2K1QM03,0
1290391.M7U8U9,1290391.M7US07,1
619300.G3AEU2,619300.G3AIM9,1
1176355.A0A4Q9M199,2211642.A0A4V1XWG2,0
41067.A0A2I2FC94,5007.A0A3F2XWQ8,0
242507.G4MSG1,242507.G4N0J5,1
1266660.A0A1G4JM41,68775.A0A5C3MG54,0
1399860.A0A2C5Y3F1,284590.Q6CNV5,0
98765.A0A2R6P1N2,98765.A0A2R6S3P9,1
1160509.A0A3N4I9W4,1160509.A0A3N4IDL0,1
1330018.A0A167N6F8,37992.A0A4Z0Z1Y9,0
1230383.A0A1M8ACA0,1230383.M5ELS1,1
1071383.J7SAP4,2039875.A0A369GIQ4,0
670580.A0A1X6NEE1,983964.A0A2T4AQX5,0
1460663.A0A177BW36,1460663.A0A177CAJ5,1
1229664.N4TY05,1296100.A0A1B9G1W8,0
984486.A0A1E3QR35,984486.A0A1E3QR84,1
1073089.A0A1L9RWA0,454286.A0A0J8TF51,0
77020.A0A0M9VNT2,77020.A0A0M9VQN2,1
29833.A0A1E5RKB9,29833.A0A1E5RPT9,1
561896.B8P448,561896.B8PIG0,1
486041.B0CPC0,708187.A0A1Q8RLE3,0
452589.G9P8F0,671987.R0ID60,0
2211647.A0A4Q4TZ34,747676.F4RNK7,0
1141098.A0A1Y2DBS8,1141098.A0A1Y2EAJ4,1
269621.A0A238FE16,269621.A0A238FHT0,1
1460663.A0A177CBK7,1460663.A0A177CP96,1
1622147.A0A1B8BVC0,41067.A0A2I2FMY1,0
1442369.A0A0D2FJS5,1442369.A0A0D2FMU4,1
50376.A0A517KY22,50376.A0A517L2X6,1
879819.A0A0J0XWU2,879819.A0A0J1B9L9,1
41067.A0A2I2FFC7,503106.A0A218YUP2,0
1182544.W9VWL5,1182544.W9W562,1
436010.A0A166N3P9,436010.A0A166Q0A7,1
155417.A0A4Q4TRQ3,398673.A0A0W7W3H4,0
1849047.A0A3D8R1Y6,1849047.A0A3D8SQV5,1
1754192.A0A1Y1X0X2,1754192.A0A1Y1XI77,1
321614.Q0USC4,321614.Q0UYQ1,1
665079.A7EW97,983967.A0A1E4T0W8,0
86259.A0A4Z1P687,86259.A0A4Z1PJS4,1
104259.A0A0F7TH01,104259.A0A0F7VAZ3,1
1960876.A0A3M2TAV0,1960876.A0A3M2TF34,1
1051891.A0A0C3KFP9,1555241.A0A4P9XCJ4,0
1149755.A0A2J6R8G2,573508.A0A1E3BIU2,0
1287681.M7T2F9,180088.A0A1J8Q431,0
554373.E2L8D5,765440.A0A0C3BQZ3,0
1157616.A0A1Z5SUM3,1157616.A0A1Z5T2G7,1
1230905.A0A1G4K987,655819.J5K264,0
240176.A8NJ54,404692.A0A0J6Y8Q3,0
1408657.A0A0W4ZIY1,44941.A0A397VRK9,0
112498.A0A2D3V8A8,112498.A0A2D3VBU8,1
1141098.A0A1Y2DSW1,1141098.A0A1Y2E2E5,1
100787.A0A0G4KWG1,675824.A0A1E3Q7F2,0
747089.A0A2H5UA17,747089.U9TA03,1
64571.A0A1Y2G7I6,64571.A0A1Y2G9Z9,1
1230383.A0A1M8A187,1230383.M5E8N9,1
1081102.A0A167VJD6,1081102.A0A168ABA0,1
1569628.A0A316UKK5,1569628.A0A316UM40,1
13706.A0A1X2H6S6,177199.A0A420XWS9,0
1858805.M5FSK5,269621.A0A238EYJ3,0
336722.F9X441,336722.F9X4L1,1
559295.C5DFE0,559295.C5DK44,1
1043005.A0A074YJL6,1043005.A0A074ZBN7,1
1209926.A0A1G4AQA0,1622149.A0A1B8F2N2,0
1408657.A0A0W4ZMH3,1408657.A0A0W4ZMN0,1
150374.A0A0M8N179,597362.K5Y7P8,0
1754192.A0A1Y1WWU7,5466.A0A4R8RAY3,0
1442371.A0A0D2H1P0,931890.G8JNH6,0
1081103.A0A0B2X289,1603295.A0A0C9LXD3,0
1448316.A0A395GJ29,5454.A0A162VZT3,0
1314778.A0A5C3PWE7,665912.M2SPX7,0
1081103.A0A0B2X2H7,653667.S9XGZ8,0
1408657.A0A0W4ZJV2,498257.G2XGI8,0
663331.D4B097,663331.D4B5P4,1
1328760.A0A165II84,1328760.A0A165J032,1
278944.A0A4Z1I0Q7,486041.B0DIB3,0
4932.YBR048W,4932.YLR287C-A,1
1283841.A0A084QKS6,1283841.A0A084QNE2,1
1043005.A0A074YTP1,645133.E3QN99,0
5098.A0A507QV40,5098.A0A507R508,1
109895.A0A507E389,4932.YHR005C-A,0
1305764.R9NYE2,1305764.R9PE48,1
578461.R0KKY3,578461.R0MMQ5,1
1420913.A0A094F4W1,1420913.A0A094FQ10,1
1890683.A0A427XRZ2,1890683.A0A427YE37,1
1037660.A0A066VCD6,498257.G2X4A3,0
431241.G0RR34,701091.M2UKT0,0
1036808.A0A0C3A1L4,443226.E9CY76,0
1043005.A0A074ZR26,1803374.A0A372RP48,0
181874.A0A409V8A7,181874.A0A409V9T0,1
2060906.A0A0H1BGV1,329884.A0A4U0XXQ7,0
1295533.A0A1E3I922,1316194.A0A1Q5T422,0
2211647.A0A4V1XFT3,27349.A0A0L6VGQ0,0
329046.A0A1Y1ZLR8,329046.A0A1Y2CHL6,1
1220924.W2SCW7,1509407.A0A0L1JER7,0
1974281.A0A1V8TXB0,1974281.A0A1V8UWX7,1
2211646.A0A4Q4V2R4,2211646.A0A4Q4V4T3,1
1408163.A0A0F4YHM6,1408163.A0A0F4YX40,1
293939.A0A0S7DIE9,293939.A0A0S7E4B8,1
1365824.V5EDU8,1365824.V5ER99,1
5217.A0A4Q1BIL7,5217.A0A4Q1BRH3,1
1182545.A0A072P849,1182545.A0A072PBJ2,1
1220162.K1VEE4,1296120.A0A1B9GHA0,0
2211647.A0A4Q4U9I5,2211647.A0A4Q4UR87,1
322104.A3LNS1,656061.D5GLK0,0
1182543.W9X7T6,237631.A0A0D1EAG3,0
1081102.A0A167Z220,1081102.A0A168A7F9,1
930090.W6Z498,930090.W6ZLL4,1
1071378.G0W916,1344418.A0A1D2VFG7,0
4932.YLL045C,4932.YLR075W,1
1403190.A0A0F0IDC4,1403190.A0A0F0II87,1
284591.Q6C1K9,86259.A0A4Z1PMR6,0
1168221.R7YVW3,1168221.R7YYZ0,1
114155.A0A4Q9N2J7,114155.A0A4Q9PG31,1
1622147.A0A1B8CAG3,33203.A0A179HZ16,0
1262450.S3BPL4,1262450.S3C3A1,1
1314776.A0A166EDG5,1448316.A0A395GU76,0
630390.A0A0C4DFJ4,630390.A0A0C4EML0,1
139825.A0A401GAE3,139825.A0A401GFT2,1
1367422.A0A178ZW10,336963.C4JVQ2,0
1290391.M7TMM1,2070753.A0A3A2ZUG5,0
535722.E5QYF1,747676.F4RTB0,0
1220162.K1VJ24,48697.A0A101MR94,0
999810.G2YEY1,999810.G2YWP8,1
559298.A0A179ULB4,5627.A0A1C7MJJ7,0
418459.E3JWK2,418459.E3KM71,1
1388766.A0A017SNI8,1388766.A0A017SP51,1
1365824.V5EUQ4,655827.E9DS75,0
684364.F4NUZ3,684364.F4NX88,1
1569628.A0A316UQU8,1569628.A0A316UU64,1
1052797.A0A4Q7K8B7,240176.A8NC96,0
1076872.G8ZM24,64571.A0A1Y2H0S0,0
1420902.A0A093ZHM9,98765.A0A2R6NFR7,0
5486.A0A367XSA8,5486.A0A367YMB8,1
2211645.A0A4Q4U2B3,660025.F9FRG3,0
1314778.A0A5C3P8G2,1314778.A0A5C3PYX7,1
284591.Q6C242,284591.Q6C2R3,1
289078.A0A2X0LDS8,289078.A0A2X0MTU6,1
240176.A8NYW9,240176.D6RL89,1
1287680.R1EAV3,177199.A0A420YP32,0
1159556.A0A063BLQ6,1159556.A0A063BTX2,1
1230383.A0A1M8A0L8,569365.A0A0D2C6L9,0
341454.A0A4S2N4I2,341454.A0A4V3SJQ2,1
150374.A0A0M9VXE8,933852.A0A0C3AKX7,0
742152.A0A2H3J8N4,742152.A0A2H3JC31,1
1314674.A0A0D7B2F3,1314674.A0A0D7B9G0,1
544711.F0UKM4,91626.A0A0C9MT82,0
1071381.G8BSB3,742152.A0A2H3JCK0,0
871575.W1QAL1,871575.W1QEQ4,1
2004952.A0A2C5XPM4,2004952.A0A2C5Z411,1
329885.A0A4U0USD8,5454.A0A162ZVE5,0
1043004.A0A074X6N7,45235.A0A2K3QB09,0
1170229.K9FR34,1170229.K9G9J3,1
94130.A0A2Z6RUX4,94130.A0A2Z6RXC0,1
106004.A0A1Y2ELE8,106004.A0A1Y2G200,1
34475.A0A4Y9XUR7,34475.A0A4Y9YJ86,1
114155.A0A4Q9QC08,114155.A0A4V2K2U3,1
100787.A0A0G4M386,655863.F0XH13,0
112498.A0A2D3VDH2,1314773.A0A3N2Q2B2,0
1296120.A0A1B9GLM0,526221.C9S930,0
441959.B8LVQ1,936435.F8QEP0,0
242507.G5EH53,306902.C4YBR9,0
229535.A0A0M9WD42,339724.A6R535,0
692275.M3B106,984486.A0A1E3QKP3,0
569365.A0A0D2C2I8,69771.A0A1V6PCL8,0
1353952.A0A165D7B1,763665.A0A2G5BDE6,0
597362.K5VM98,597362.K5X2V9,1
454130.A0A0U5C583,576137.A0A1L7XW15,0
278938.A0A4Z1JH24,278938.A0A4Z1JQS6,1
559297.C5G8H2,98403.A0A151GMG4,0
1043003.A0A074VR20,117179.A0A177UXP4,0
1288291.A0A059F0R0,284592.Q6BME0,0
708197.A0A166PS59,708197.A0A166R8G2,1
2211645.A0A4Q4UCW9,398673.A0A2P4ZMR6,0
1974281.A0A1V8U1L2,1974281.A0A1V8U3H7,1
60175.A0A1V6XXK0,60175.A0A1V6Z7A5,1
334819.W7M833,334819.W7MAA9,1
1391915.U7Q1K0,78915.A0A4P9XHC9,0
1173701.A0A066X802,1555241.A0A4P9XAX1,0
1043002.A0A074XCW8,306901.Q2H6W4,0
765867.A0A178DKA1,765867.A0A178EM00,1
269621.A0A238EZ43,599839.J4G0N6,0
5217.A0A4Q1BHQ0,5217.A0A4Q1BNX0,1
486041.B0CQU1,486041.B0DXI4,1
139825.A0A401GC62,503106.A0A218Z227,0
155417.A0A4Q4TP76,97972.A0A2V1DWR9,0
503106.A0A218Z7A2,503106.A0A218ZCN5,1
1170229.K9FTA1,1170229.K9GA18,1
1447872.A0A1J9PRN4,559304.G8YR68,0
660122.C7YH41,660122.C7YHM7,1
1890683.A0A427XTT5,1890683.A0A427Y784,1
1280837.A0A316V9C7,1280837.A0A316VJ05,1
1485229.A0A2V1C982,665912.M2T166,0
1209931.A0A135UI07,342668.A0A2P2SX23,0
133381.A0A2T9YD86,559307.C5DR69,0
60175.A0A1V6XGM6,60175.A0A1V6YQ98,1
1380566.A0A179FMK8,454286.A0A0J8R962,0
1159556.A0A063C667,1429867.A0A0G4P184,0
1754192.A0A1Y1XEY6,765867.A0A178E5Z3,0
5454.A0A163FS36,72359.L7JTH5,0
644223.C4QX43,644223.C4QYE8,1
1858805.M5G119,1858805.M5G564,1
767770.A0A1L9N4X3,767770.A0A1L9NJL0,1
86259.A0A4Z1P3B9,86259.A0A4Z1P4M6,1
1664694.A0A0N1HRC0,759272.G0SI53,0
180088.A0A1J8R697,27349.A0A0L6V8H5,0
1230097.A0A423VMJ6,1230097.A0A423WIM6,1
1382522.W6MVH0,1382522.W6MXV3,1
2211642.A0A4Q4Y9V8,2211642.A0A4Q4YBK1,1
177199.A0A420Y9B0,946125.A0A2H3EFN0,0
2004951.A0A2C5YWL8,2004951.A0A2C6ADK4,1
1531966.A0A0A1T634,418784.A0A2P7YRC7,0
416450.A0A1V6Q596,416450.A0A1V6QKM4,1
1849047.A0A3D8RTV4,544711.F0UKB1,0
1229664.N4U319,27349.A0A0L6VI14,0
502779.C1H0E4,502779.C1H5Z3,1
284811.Q759H8,284811.Q75AV1,1
1423351.A0A074SQ66,656916.A0A2G7FW07,0
1408657.A0A0W4ZD29,1408657.A0A0W4ZQ30,1
1245745.A0A0A2VS30,1245745.A0A0A2W9R5,1
930992.A0A0D0AEF7,930992.A0A0D0BAV3,1
454286.A0A0J8QHS2,64571.A0A1Y2GZZ8,0
559304.G8Y761,559304.G8YRX2,1
1806994.A0A507C9K3,1806994.A0A507C9V5,1
404692.A0A0J6YKP7,404692.A0A0J7BI92,1
1344416.A0A139A563,41688.A0A2N3NI34,0
1423351.A0A074RMN9,2512241.A0A553HRB4,0
1890683.A0A427YU48,236234.A0A1J9R4R1,0
342668.A0A1B8GH13,503106.A0A218YUP2,0
1344416.A0A139ALB9,1344416.A0A139AXR1,1
1071382.H2AWL8,1071382.H2AZB5,1
1358809.S7W884,1358809.S7XKE0,1
1170229.K9FL66,1170229.K9GD83,1
1037660.A0A066VBV8,1051891.A0A0C3K921,0
1288291.A0A059EZU8,1522189.A0A316VN82,0
1291518.A0A0D9PBE3,578459.A0A0P9EUN9,0
1835702.A0A1F5LPI6,36050.A0A1B8AGG6,0
252740.A0A423VHU4,443226.E9CYQ6,0
5364.A0A5C3N6S3,5364.A0A5C3ND66,1
1160497.A0A1L9VCL7,1160497.A0A1L9VR51,1
1803374.A0A372QVY0,1803374.A0A372RRZ8,1
344612.A1CQR7,41067.A0A2I2FAV8,0
339724.A6R7X6,339724.A6R8U3,1
655863.F0X7C7,655863.F0XJX1,1
86259.A0A4Z1NJI4,86259.A0A4Z1P7M0,1
1287681.M7T7N1,663331.D4AUZ7,0
52247.A0A4T0WWA4,576137.A0A1L7X079,0
1448316.A0A395GJ29,1448316.A0A395HCL3,1
284812.P08463,985895.E5A0T2,0
27334.A0A0A2JD81,441959.B8M8Z8,0
426418.B2VX82,426418.B2W1R3,1
367110.Q7RZ60,367110.Q7SDQ8,1
60175.A0A1V6Y878,60175.A0A1V6Z977,1
930992.A0A0D0ABH7,930992.A0A0D0ATW3,1
665912.M2QUH6,665912.M2T5Q4,1
1381753.V2XLP4,1381753.V2XWH9,1
1051891.A0A0C3QBI6,1290391.M7TTU4,0
112498.A0A2D3UNN1,97331.A0A436ZSM8,0
278938.A0A4Z1JEC2,5599.A0A177DK40,0
1358809.S7W9Q1,416450.A0A1V6PVG3,0
367110.Q7RZ09,5466.A0A4R8RQH5,0
93625.A0A409VQS0,93625.A0A409XQT6,1
87229.A0A4Z1KNE4,946122.A0A0C2WYZ2,0
1076256.A0A2H3C340,1524831.A0A1B8DXU3,0
1849047.A0A3D8SFS2,329046.A0A1Y2C4G0,0
229535.A0A0M8NXK3,229535.A0A0M9WE43,1
1280837.A0A316V9C9,5599.A0A177DRK0,0
154538.A0A1M2VH85,2211645.A0A4Q4U4B8,0
502779.C1HC04,578462.A0A0L0SMN1,0
396776.A0A0J8S595,396776.A0A0J8UB12,1
546991.N1J7Q8,653667.S9X107,0
215250.A0A316YMG0,215250.A0A316YMW8,1
29845.A0A1V6S0I2,29845.A0A1V6S782,1
771870.F7VKR9,771870.F7W742,1
1306850.A0A0L6WKB3,1448321.A0A317VIH2,0
105696.A0A1Y2MFS6,1806994.A0A507BTR0,0
5643.A0A060S3F4,5643.A0A060SEC9,1
931890.G8JP91,931890.G8JVB5,1
133412.A0A1R1XB86,133412.A0A1R1YG94,1
670483.S7QB30,670483.S7RVE1,1
52247.A0A4T0X5N8,52247.A0A4T0X691,1
1291518.A0A0D9PHY6,454130.A0A0U5GUL4,0
13370.A0A448YHT1,879819.A0A0J0XTD4,0
1314773.A0A3N2PKF2,42249.A0A317SFH8,0
1262450.S3BSE4,425264.A0A3G2S1I8,0
1813822.A0A1V1TMD2,87229.A0A4Z1KTB5,0
1835702.A0A1F5LBZ3,2211644.A0A4Q4Y5V3,0
1280837.A0A316VFK2,1622147.A0A1B8CK76,0
670580.A0A1X6MJC8,670580.A0A1X6MW32,1
454286.A0A0J8QN27,454286.A0A0J8QNN8,1
1047168.A0A0F4GLM7,1047168.A0A0F4GSL4,1
1284197.S8ACF5,1296100.A0A1B9GB89,0
1231657.A0A1Y1Y4W4,1231657.A0A1Y1ZP51,1
242507.G4MKD1,242507.G4N4D6,1
1213859.L2FHX1,1213859.L2GIK6,1
1835702.A0A1F5LDH9,1835702.A0A1F5LXL0,1
1314781.A0A165EFN8,858893.H6BQY8,0
1447883.A0A2B7YP37,27334.A0A0A2JDU3,0
1420907.A0A094B1T5,77044.A0A1W2TUL5,0
1399860.A0A2C5XGV0,1399860.A0A2C5YAL8,1
2025994.A0A2T3A8T9,2025994.A0A2T3AAB4,1
1231657.A0A1Y1ZL97,1231657.A0A1Y2A952,1
133385.A0A2T9YPQ9,1569628.A0A316V3Y8,0
181874.A0A409VAQ4,181874.A0A409W3V6,1
344612.A1C7W2,344612.A1CJD9,1
36646.A0A1V6UL82,747525.W4KEX0,0
653667.S9WZF8,653667.S9X8G7,1
1328760.A0A164ZLW5,5007.A0A3F2XXJ3,0
425264.A0A3G2S636,425264.A0A3G2S7B1,1
426418.B2W124,426418.B2WKE8,1
396776.A0A0J8RC89,396776.A0A0J8RWM7,1
1111077.M1W218,1803374.A0A372Q3Y1,0
861557.E3RH10,861557.E3S2S8,1
101091.A0A1C7NPA8,544712.C6HR33,0
1157616.A0A1Z5TCK2,861557.E3RXD8,0
284593.Q6FR14,745531.A0A0C3PVQ4,0
2039875.A0A369GWF3,90262.A0A1X2I700,0
1111077.M1W6R1,1111077.M1WCA3,1
1237896.T0L264,1237896.T0LT65,1
663331.D4AYA8,663331.D4B045,1
227321.Q5BBW6,227321.Q5BEX3,1
1522189.A0A316VNF9,1522189.A0A316W9S2,1
498257.G2X8A6,498257.G2XAJ0,1
1299270.R9ADW7,933084.A0A067PID6,0
150374.A0A0M8MZV9,150374.A0A0M9VX09,1
869754.A0A1A0HHY3,869754.A0A1A0HHY6,1
139825.A0A401G5Y6,139825.A0A401GFM4,1
1245769.A0A0C7MXZ7,2512241.A0A553HS32,0
684364.F4P2N1,684364.F4P8S5,1
1263082.A0A068RP64,426428.A0A0D2XI93,0
554155.C5FMW2,665079.A7F511,0
1126212.K2RCK2,441960.B6QP79,0
1448316.A0A395GNI6,717646.M2LGY7,0
253628.A0A0D2AJY4,253628.A0A0D2AM23,1
284811.Q751U4,284811.Q759R5,1
503106.A0A218ZCS8,503106.A0A218ZG95,1
1450538.A0A2V5HG27,1555241.A0A4P9X7V3,0
1344418.A0A1D2VKG4,2070414.A0A2S7PRP3,0
1231657.A0A1Y1ZV04,1231657.A0A1Y2AAJ9,1
196109.A0A136J845,196109.A0A136JE00,1
544712.C6HDP2,544712.C6HSF2,1
1299270.R9AAS2,418784.A0A2P7YZZ4,0
396776.A0A0J8UNS9,983965.A0A2T4C4M3,0
1064592.Q8M349,660122.C7Z6Q1,0
231916.A0A409W4S8,578462.A0A0L0SRL8,0
1295533.A0A1E3HBN1,1295533.A0A1E3HRQ2,1
1408657.A0A0W4ZTY6,1460663.A0A177CIS2,0
1229662.W3XQ87,1299270.R9AKV1,0
40998.A0A2P7YJK4,40998.A0A2P7ZUI1,1
2039874.A0A369H049,2039874.A0A369H083,1
284813.Q8SSI2,546991.N1JQN9,0
327505.A0A2H3HFY2,327505.A0A2H3HIL9,1
56484.A0A1Y2FD96,796925.A0A137NR36,0
1245769.A0A0C7N670,64571.A0A1Y2H3T2,0
675824.A0A1E3Q8X3,675824.A0A1E3QCY8,1
1157616.A0A1Z5T0J4,1157616.A0A1Z5T4K5,1
1081914.A0A4Q4WXH3,5217.A0A4V1M4Q1,0
1835702.A0A1F5LRW7,573508.A0A1E3BQX6,0
1522189.A0A316VRH2,1522189.A0A316W219,1
1314785.A0A165CVT8,946122.A0A0C2WBG6,0
183478.A0A364N5A6,183478.A0A364NAB2,1
708187.A0A1Q8RMD6,708187.A0A1Q8RY63,1
1391915.U7PHH6,1391915.U7PTF1,1
1076872.G8ZWC5,644223.C4QV12,0
183478.A0A364MSV3,183478.A0A364NGI3,1
510952.G4U7D2,510952.G4UW97,1
1858805.M5FUS1,1858805.M5G9M5,1
1279085.S0E701,60169.A0A1V6NAY1,0
1314773.A0A3N2PTN1,334819.W7MCH3,0
41067.A0A2I2F4M2,41067.A0A2I2FAZ5,1
1159556.A0A063BW41,1358809.S7W8C8,0
2028339.A0A421JII7,2028339.A0A421JQY9,1
1849047.A0A3D8R6E9,747676.F4S4Q5,0
1531966.A0A0A1T1B5,1531966.A0A0A1TQP5,1
1071381.G8BS11,64571.A0A1Y2GDN1,0
559295.C5DN73,703135.A0A2A9NGF3,0
590646.G3BB11,703135.A0A2A9NM55,0
1336337.A0A3N4JLS6,1524831.A0A1B8DPS7,0
329885.A0A4U0U7W8,329885.A0A4U0V184,1
1403190.A0A0F0I5B4,1403190.A0A0F0I7D1,1
1287680.R1GNB5,133412.A0A1R1YMB5,0
1974281.A0A1V8UR99,546991.N1J6J8,0
291195.A0A437AK84,291195.A0A437AL94,1
5466.A0A4R8QUT1,5466.A0A4R8R1B8,1
1033177.G7X8J8,1033177.G7XMV6,1
117179.A0A177UDP5,576137.A0A1L7XAJ9,0
1420907.A0A094BF63,1420907.A0A094BHQ5,1
1245745.A0A0A2VDB4,327505.A0A2H3HIL9,0
983964.A0A2T4ABS6,983964.A0A2T4AIK3,1
869754.A0A1A0H6T3,869754.A0A1A0H836,1
13706.A0A1X2HCY5,1420909.A0A094CKR6,0
1314783.A0A165R4K9,1314783.A0A165ULH1,1
2020962.A0A2N1J9C0,2039875.A0A369GM54,0
357750.A0A2S6BSG7,357750.A0A2S6CKL8,1
1043003.A0A074W4L4,1280837.A0A316VLD5,0
71717.A0A4Y7T683,71717.A0A4Y7TN85,1
1160497.A0A1L9VDK2,436907.A7TQ68,0
334819.W7M4D2,334819.W7MKX3,1
139825.A0A401GBV8,72359.L7K077,0
284590.Q6CKR8,284590.Q6CR31,1
43265.A0A545VFQ0,43265.A0A545W6Y4,1
212602.A0A420HS69,212602.A0A420HX35,1
45235.A0A2K3QGU2,498019.A0A2H1A133,0
1151754.M9MCU8,92696.A0A4R0RS72,0
1340429.A0A2G4SV59,1340429.A0A2G4SVR6,1
1336337.A0A3N4IVI7,1336337.A0A3N4K4R1,1
42251.A0A2T6ZK02,42251.A0A2T6ZYI6,1
766039.A0A150V204,766039.A0A150VIL2,1
1960876.A0A3M2SYV3,857566.A0A1E3PD82,0
930991.A0A0D0DSZ5,930991.A0A0D0EBK6,1
763406.A0A1E3NK38,763406.A0A1E3NUY1,1
416450.A0A1V6Q219,416450.A0A1V6QC88,1
240176.A8N5X6,240176.D6RMS5,1
1231657.A0A1Y1ZYW2,1231657.A0A1Y2A4L4,1
644352.J3NST3,644352.J3NVN6,1
1432141.A0A015JJV7,1432141.A0A015K8H1,1
1835702.A0A1F5LNK4,1835702.A0A1F5LX28,1
237561.A0A1D8PEM5,237561.A0A1D8PGS5,1
42251.A0A2T6ZL33,42251.A0A2T6ZPE7,1
1314778.A0A5C3PWM5,1658172.A0A1B7P6X4,0
1314783.A0A165T4U4,1314783.A0A165UH34,1
1035309.A0A2C5X310,1035309.A0A2C5XGJ6,1
1314672.A0A166C709,214684.A0A0S2M5H8,0
236234.A0A1J9RU78,294747.C5M5F9,0
2010991.A0A3M2S0Y3,2316362.A0A4Q2DNT3,0
1328760.A0A165IBA2,1420915.A0A094GRG8,0
756982.G1WYN7,756982.G1XBE5,1
1408157.A0A1J7I839,1408157.A0A1J7IG14,1
510952.G4V120,759273.H1VJI7,0
1450537.A0A395IAL7,1450537.A0A395IBR2,1
401625.A0A0P1BE20,5364.A0A5C3N8Y0,0
2028340.A0A421JEY3,930090.W6Z7D4,0
441959.B8LTI8,441959.B8M258,1
425264.A0A3G2S2G3,767769.A0A1L9UT15,0
327505.A0A2H3HDK2,41047.A0A397GVN3,0
1279085.S0DJ03,2211643.A0A4Q4ZZ21,0
329885.A0A4U0UY24,357750.A0A2S6C091,0
1165861.A0A0L0W1V5,1165861.A0A0L0W4L7,1
139420.A0A371D6M7,930090.W6ZK07,0
97972.A0A2V1D7K2,97972.A0A2V1DNT7,1
