protein1,protein2,Label
1391699.A0A093Y3U1,35722.A0A0B7NRS0,0
1531966.A0A0A1TKT2,1531966.A0A0A1TN76,1
1382522.W6MHF2,1382522.W6MSG9,1
765868.A0A178AN10,765868.A0A178B346,1
1789683.A0A1X7QWH5,1789683.A0A1X7R547,1
1450537.A0A395HW88,1450537.A0A395I615,1
1073090.A0A1L9SR47,1073090.A0A1L9SVD8,1
1128400.I2FRK9,1128400.I2G1U3,1
1974281.A0A1V8UK98,1974281.A0A1V8UVJ3,1
1429867.A0A0G4PIP4,1447872.A0A1J9Q924,0
984487.A0A1E4SMF7,984487.A0A1E4SNJ6,1
1858805.M5G4Q3,383855.M2ZG10,0
38488.A0A4Y8CRB6,38488.A0A4Y8CS41,1
665912.M2SA16,665912.M2T8X6,1
252740.A0A423V8D8,559295.C5DGB9,0
1382522.W6MTA4,87229.A0A4Z1KCN7,0
229535.A0A0M8PGH3,44941.A0A397V7B2,0
1220162.K1VV63,930990.A0A067MS28,0
5217.A0A4Q1BAM7,578459.A0A0P9IRK0,0
2082308.A0A2K1R1I1,60172.A0A1V6QSN5,0
1622147.A0A1B8C746,1622147.A0A1B8CI85,1
105984.A0A427XM30,436010.A0A166N6M5,0
4829.A0A163K9U7,4829.A0A168S954,1
1160497.A0A1L9VFW1,1160497.A0A1L9VXW0,0
857566.A0A1E3PFJ3,857566.A0A1E3PJ69,1
1284197.S8A772,1284197.S8BJ94,1
1073090.A0A1L9SC10,2211645.A0A4V1XII6,0
1664694.A0A0N1HC41,1664694.A0A0N1HRW9,1
1447883.A0A2B7XHN9,1447883.A0A2B7YKL2,1
101091.A0A1C7NNJ3,1789683.A0A1X7QZ83,0
1622147.A0A1B8CH97,5643.A0A060SMD6,0
436010.A0A166FIP4,436010.A0A166SD20,1
669874.A0A1E4TSL1,669874.A0A1E4U3B5,1
1229664.N4UB39,559297.C5GMH1,0
984486.A0A1E3QNW8,984486.A0A1E3QSN7,1
254877.A0A1V6SZP1,254877.A0A1V6T6L8,1
683840.U5HA24,683840.U5HDT0,1
1182545.A0A072P0F1,1182545.A0A072PY77,1
49012.A0A0F7S725,930089.W6XS36,0
1160497.A0A1L9VLP1,1509407.A0A0L1J378,0
1245769.A0A0C7N7Z6,767769.A0A1L9UQV9,0
1043002.A0A074XSY6,344612.A1CRR1,0
1531966.A0A0A1T2S3,1531966.A0A0A1T984,1
36022.A0A061AWA0,36022.A0A1V2L5F9,1
1003232.J9D0Y3,1296120.A0A1B9GQG5,0
510516.Q2UKK4,510516.Q2UKY6,1
443226.E9D3G7,443226.E9DJ10,1
2004951.A0A2C5ZSH6,2004951.A0A2C5ZZ07,1
656916.A0A2G7FQ70,94208.A0A2S4LAH8,0
1071380.I2H7P5,45286.A0A0X8HQ89,0
284592.Q6BMJ7,40296.A0A0A2LD85,0
578454.G8B587,578454.G8B8K6,1
1805483.A0A177EDI4,1805483.A0A177EGK3,1
759272.G0SB33,759272.G0SHX7,1
1266660.A0A1G4JRR5,1266660.A0A1G4JVJ7,1
984487.A0A1E4SBX5,984487.A0A1E4SNU0,1
1296120.A0A1B9GPZ6,87229.A0A4Z1KPC5,0
100787.A0A0G4KXL9,100787.A0A0G4M8N6,1
150374.A0A0M9VTG7,87229.A0A4Z1KE64,0
1391915.U7PQT2,1391915.U7Q827,1
29833.A0A1E5RJ59,670580.A0A1X6MU68,0
1305764.R9NYU7,1305764.R9P7T4,1
1432307.W9CH04,660025.F9G9V3,0
1391699.A0A093X6N6,1391699.A0A093XMF4,1
1420914.A0A094GCV0,1442371.A0A0D2GR35,0
396776.A0A0J8RTK2,569365.A0A0D2CM32,0
1316194.A0A1Q5UEB7,425265.A8Q8Y4,0
1328759.A0A5C2S3R0,34475.A0A4Y9YJV2,0
284592.Q6BKV8,284592.Q6BQ06,1
1447883.A0A2B7Y979,1447883.A0A2B7Z116,1
578460.C4V836,578460.C4V927,1
1072389.K1WEP7,5454.A0A162WQL4,0
1215338.A0A059JCJ6,4932.YOR122C,0
2070753.A0A3A2ZC52,252740.A0A423W2K8,0
747525.W4KA49,94208.A0A2S4KUR7,0
177199.A0A420YD74,742152.A0A2H3JPC1,0
1664694.A0A0N0NJF3,1664694.A0A0N1GY28,1
1314782.A0A165QPD6,1314782.A0A165RZZ3,1
1890683.A0A427XYH4,1890683.A0A427XYQ3,1
117179.A0A177UTE6,671987.R0J3U2,0
871575.W1QCM1,993615.L2GQK2,0
97972.A0A2V1D6A0,97972.A0A2V1E761,1
425264.A0A3G2S817,425264.A0A3G2SBK2,1
675824.A0A1E3QDC5,97972.A0A2V1DHQ8,0
43265.A0A545WED9,669874.A0A1E4TX20,0
43265.A0A545USV4,43265.A0A545W4U0,1
1441469.A0A225B4F6,413071.G9MQ87,0
1246581.A0A2H9TPP5,1392247.A0A3N4KTW4,0
1365824.V5EQ56,200324.A0A2N5TM36,0
663331.D4AJ22,663331.D4AWS1,1
1664694.A0A0N1HAS6,2211646.A0A4Q4VMS6,0
1974281.A0A1V8V9S8,559305.F2SLA1,0
1276538.A0A1X7S387,1485229.A0A2V1BER8,0
665912.M2QWK4,665912.M2SM37,1
398673.A0A2P4ZTB5,42249.A0A317SML7,0
4932.YDR240C,4932.YML046W,1
1314800.A0A1B7N6G4,1622147.A0A1B8CJB9,0
43265.A0A545V9E0,43265.A0A545WCU1,1
1071381.G8BP83,1314674.A0A0D7BN44,0
1420906.A0A094A7D0,1420906.A0A094A8D0,1
1460663.A0A177D0N0,229535.A0A0M8NZK3,0
1081109.A0A168B5B5,1858805.M5FUV5,0
1420914.A0A094HUM4,56408.A0A1E5RZT3,0
1280837.A0A316VDQ3,708187.A0A1Q8RDE7,0
630390.A0A0C4ES76,630390.A0A180GJS0,1
1330018.A0A167NNY5,69771.A0A1V6PGU7,0
27349.A0A0L6UG79,27349.A0A0L6UZ90,1
1076935.U4LFV2,1076935.U4LHN5,1
510952.G4UUB6,764103.G7DV84,0
284591.Q6C0H4,284591.Q6C2E3,1
1658174.A0A1J9PVS4,1658174.A0A1J9QFC4,1
1509407.A0A0L1INZ5,1509407.A0A0L1IZZ2,1
2070753.A0A3A2Z7Y0,2070753.A0A3A2ZR83,1
944018.H8Z9K8,944018.H8ZDJ1,1
367110.Q7S8P3,984486.A0A1E3QW03,0
1789683.A0A1X7R4S9,857340.A0A086T0V9,0
1230097.A0A423XCW4,28573.A0A0U1LXQ8,0
1182544.W9VUL0,42249.A0A317SZA0,0
1220162.K1V527,1357716.A0A1S8VVL8,0
1344418.A0A1D2V8L8,1344418.A0A1D2VC63,1
38488.A0A4Y8CW33,38488.A0A4Y8CZI7,1
91492.A0A0K8L2K8,91492.A0A0K8LH57,1
1196081.A0A364KWW5,2211644.A0A4Q4XNZ8,0
1159556.A0A063BSH6,98403.A0A151GPD6,0
1306850.A0A0L6WDR8,64571.A0A1Y2GXJ8,0
1437433.A0A094A6X3,683840.U5H7H8,0
321146.A0A139HM88,356882.A0A423VDI8,0
1043005.A0A074YTD0,498257.G2WT70,0
1531966.A0A0A1THW6,576137.A0A1L7X3M9,0
36022.A0A061ANX0,36022.A0A1V2LFH9,1
590646.G3B7L2,590646.G3B7Q8,1
237631.A0A0D1CHB4,4846.A0A367IQD1,0
1391915.U7PQ38,86630.A0A367K126,0
1231657.A0A1Y2AA62,1448320.A0A319DBW1,0
215637.A0A4P9ZZ03,578454.G8BEK1,0
62708.A0A420HB25,62708.A0A420J2Z1,1
13706.A0A1X2H6A7,252740.A0A423VEE2,0
1051616.A0A3M9XXH4,1051616.A0A3M9Y7Y5,1
1037660.A0A066VDZ7,1037660.A0A066VYB2,1
578461.R0KTC4,578461.R0M662,1
50376.A0A517KY64,656916.A0A2G7FSK2,0
1381753.V2XN18,1432141.A0A015JJC1,0
1380566.A0A179FHB6,1380566.A0A179G5N1,1
1314800.A0A1B7NF24,665079.A7EWF2,0
993615.L2GL13,993615.L2GPQ6,1
278944.A0A4Z1J9N9,90262.A0A1X2I4M6,0
5098.A0A507QP85,5098.A0A507QS41,1
1420909.A0A094CHH7,1420909.A0A094DKR1,1
150374.A0A0M8N0N1,5364.A0A5C3N9B8,0
27342.A0A0H2RXQ4,935791.I3EKM9,0
214684.P0CO84,214684.Q5KGC7,1
104259.A0A0F7V9B6,1965284.A0A4U0VSC2,0
436010.A0A166U793,436010.A0A167V960,1
763665.A0A2G5B522,763665.A0A2G5B621,1
1399860.A0A2C5YE09,62714.A0A545A3Q7,0
2656787.A0A370TZ32,930090.W6ZEK8,0
112498.A0A2D3VP79,1157616.A0A1Z5T0D1,0
1420902.A0A093YZQ6,1420902.A0A093ZM90,1
1813822.A0A1V1T8K7,1813822.A0A1V1TGP8,1
1209926.A0A1G4AQU9,1220188.A0A4S3J142,0
104259.A0A0F7TW22,1229665.N1RXH3,0
329885.A0A4U0UR39,379508.A5DTS2,0
1531966.A0A0A1TB07,1531966.A0A0A1TGY3,1
1754190.A0A1Y2CTG2,2039875.A0A369GP36,0
36646.A0A1V6UYD0,36646.A0A1V6V5T5,1
646526.A0A1W0E294,646526.A0A1W0E714,1
329885.A0A4U0V7H1,425265.A8PXL2,0
106004.A0A1Y2BT53,139825.A0A401H1S5,0
443226.E9DFJ3,443226.E9DIA4,1
658196.A0A397SVP6,658196.A0A397SZ69,1
1076872.G8ZPN1,5486.A0A367YMC7,0
1314773.A0A3N2Q5B4,2025994.A0A2T2ZUJ2,0
1042311.A0A2T3Z2K8,29845.A0A1V6SCX0,0
1071382.H2AUN1,306901.Q2HEQ1,0
1173701.A0A066X0Q1,1173701.A0A066X7J7,1
1358809.S7WE59,2211643.A0A4Q4YU42,0
675120.N1PGT3,675120.N1PMB1,1
29833.A0A1E5RXV9,945553.A0A0D2Q661,0
443226.E9D924,443226.E9D9Q5,1
656061.D5GFC9,656061.D5GP84,1
1151754.M9LKE4,1151754.M9MD56,1
284591.Q6CBG8,284591.Q6CGI9,1
1230097.A0A423X4S2,1230097.A0A423XD71,1
1170229.K9FX77,1170229.K9G6S6,1
1354746.A0A0B2ULN2,1354746.A0A0B2UMJ8,1
1230383.A0A1M8A153,447093.C0NBB2,0
294746.A5DNM9,98765.A0A2R6P198,0
1296096.A0A1B9I365,559295.C5DGH4,0
284593.Q6FKA1,284593.Q6FW97,1
675120.N1PJS7,675120.N1PM75,1
404692.A0A0J6YM51,597362.K5X5S6,0
150374.A0A0M9VSA2,646526.A0A1W0E968,0
684364.F4P0N0,684364.F4P623,1
1173701.A0A066X026,41047.A0A397G1C1,0
1037660.A0A066VK05,1037660.A0A066VXE7,1
670483.S7PYE8,670483.S7RX77,1
106004.A0A1Y2G3C1,1069680.M7NM92,0
655827.E9DZU0,655827.E9E5Y9,1
1381753.V2XEX4,1381753.V2XX62,1
1051616.A0A3M9XX38,1051616.A0A3M9Y8S9,1
1220924.W2RJ02,231916.A0A409W5V4,0
294747.C5MAV7,294747.C5MBR0,1
796925.A0A137PCH8,796925.A0A137PDZ3,1
1805483.A0A177EHI8,930991.A0A0D0DLV3,0
237561.A0A1D8PD49,237561.Q5APS5,1
52247.A0A4T0WYB6,52247.A0A4T0X2L9,1
341454.A0A4S2MQY6,77020.A0A0M9VQI5,0
47427.A0A2H3CXR7,47427.A0A2H3E9I2,1
1622149.A0A1B8F2G7,983967.A0A1E4T6Y6,0
1306861.A0A4U6XHM0,1306861.A0A4U6XTT2,1
1391915.U7PSG9,1391915.U7Q6V5,1
4932.YGL187C,4932.YHR001W-A,1
1081108.A0A162KKD7,1081108.A0A168FRB8,1
573729.G2Q0E2,683960.A0A1E3P0F2,0
747089.A0A2H5S271,870435.A0A0C3PUU9,0
1081108.A0A162N522,29833.A0A1E5RQ50,0
1220188.A0A4S3JCH3,1245769.A0A0C7NEK2,0
1064592.G0VJL2,28573.A0A0U1LML8,0
1305733.A0A109FD79,60175.A0A1V6YMA7,0
1485229.A0A2V1CUV4,655819.J4ULR4,0
253628.A0A0D2A3Z1,253628.A0A0D2AXQ8,1
52586.A0A0B1PCH9,52586.A0A0B1PD65,1
1073089.A0A1L9RND3,933852.A0A0C2XBU7,0
1524831.A0A1B8DSY6,1524831.A0A1B8DYZ4,1
356882.A0A423WWI0,356882.A0A423WZD5,1
1043002.A0A074XIX5,1043002.A0A074YPK9,1
1420902.A0A093Z7E1,1420915.A0A094HDU0,0
1622149.A0A1B8EUR9,1622149.A0A1B8F4R5,1
1450538.A0A2V5H6D1,1450538.A0A2V5IIH5,1
1391699.A0A093Y383,597362.K5W977,0
329885.A0A4U0UIR4,329885.A0A4U0V3U4,1
139825.A0A401GIN6,139825.A0A401GJI6,1
150374.A0A0M8N4C3,763665.A0A2G5B4H0,0
1173061.A0A0J9X4P8,58919.A0A316ZI42,0
765867.A0A178EI25,765867.A0A178ELT0,1
660025.F9FTG7,660025.F9FYJ4,1
684364.F4NXX7,771870.F7VVY3,0
329885.A0A4U0UIR4,329885.A0A4V5N7L3,1
1069680.M7NLL7,597362.K5X197,0
559295.C5DLG1,559295.C5E234,1
1622147.A0A1B8C7J3,4955.A0A1G4MAJ3,0
1081105.A0A167D997,1266660.A0A1G4JMC9,0
29833.A0A1E5R4E2,983966.A0A1E4RVF6,0
1328760.A0A164ZJR9,1328760.A0A165K200,1
284812.O43080,284812.Q9USY3,1
765867.A0A178EKE4,765867.A0A178EL30,1
1399860.A0A2C5X736,69771.A0A1V6P6T4,0
278938.A0A4Z1K3N5,861557.E3RQU7,0
1230097.A0A423X7V3,1441469.A0A225ARY6,0
675824.A0A1E3QFD1,935791.I3EK96,0
1182544.W9VVE5,1182544.W9X4I6,1
1344418.A0A1D2VEQ5,98403.A0A151GXA8,0
291195.A0A437AIH4,98403.A0A151GXE5,0
1230905.A0A1G4J2F4,1230905.A0A1G4KJL9,1
1071382.H2ANR1,1287680.R1EFE2,0
490622.A0A395NW14,490622.A0A395NX30,1
1429867.A0A0G4PFQ2,1429867.A0A0G4PGX8,1
69771.A0A1V6P819,69771.A0A1V6PCR0,1
1314771.A0A197KDH4,41688.A0A2N3MYV6,0
767770.A0A1L9N7N6,767770.A0A1L9NQ97,1
215243.A0A0D2AJC1,215243.A0A0D2DCM6,1
1043002.A0A074XDY6,48697.A0A124GRU4,0
1071381.G8BSU2,1071381.G8BUY0,1
1290391.M7TR32,1290391.M7U7J0,1
1882483.A0A317XGG8,1882483.A0A317XQZ7,1
1231657.A0A1Y1ZN41,1231657.A0A1Y2A9M5,1
155417.A0A4V1XA75,246404.A0A507FFR0,0
86630.A0A367JUY1,86630.A0A367K368,1
1336337.A0A3N4JTN9,1336337.A0A3N4JUM0,1
1230097.A0A423W559,284811.Q74ZT6,0
29845.A0A1V6S489,660025.F9F8R4,0
1176355.A0A4Q9LPB6,1176355.A0A4Q9LSS9,1
92696.A0A4R0RL70,92696.A0A4R0RNY1,1
1283841.A0A084QA62,944018.H8ZE58,0
212602.A0A420I691,765868.A0A178AT57,0
2594813.A0A395MNP9,426418.B2WCE1,0
40998.A0A2P7YVQ7,40998.A0A2P8AFZ3,1
41067.A0A2I2EZT8,41067.A0A2I2F4D4,1
1392247.A0A3N4KP59,1392247.A0A3N4L1R9,1
139420.A0A371DEV6,4955.A0A1G4MFB3,0
1754190.A0A1Y2A4W9,227321.Q5BF72,0
1296120.A0A1B9GL30,1296120.A0A1B9GVJ4,1
331117.A1CZQ8,436907.A7TR25,0
1336337.A0A3N4JYC3,1336337.A0A3N4K2F2,1
2211644.A0A4Q4XWF4,602072.A0A1R3RYQ3,0
214684.Q5K6T5,214684.Q5KKY0,1
56408.A0A1E5R0G4,91928.A0A0D2BKS5,0
329885.A0A4U0UK13,329885.A0A4U0VBT7,1
1043003.A0A074VG11,1043003.A0A074WXS9,1
106004.A0A1Y2D479,1116229.S3CTZ5,0
650164.K5US40,650164.K5WF04,1
91492.A0A0K8L398,91492.A0A0K8LPM6,1
1081105.A0A167I4B6,578454.G8B9A6,0
1380566.A0A179FSZ6,1380566.A0A179G5I4,1
1245528.M3K1S1,58919.A0A316ZH48,0
1392255.A0A2I1C532,1392255.A0A2I1CL14,1
2028339.A0A421JNY0,229535.A0A0M8NZC4,0
1168221.R7YIF4,1168221.R7YLQ7,1
498257.G2WRC1,498257.G2WT70,1
294750.A0A095C498,342668.A0A1B8GNI5,0
104259.A0A0F7TJH1,871575.W1QGN9,0
1408163.A0A0F4YHV2,1408163.A0A0F4YX80,1
1231657.A0A1Y2AA62,48697.A0A124GQ31,0
1043004.A0A074WP95,546991.N1J756,0
269621.A0A238F7D7,269621.A0A238FQ25,1
1230097.A0A423XGN7,1230097.A0A423XHF2,1
104259.A0A0F7TG64,104259.A0A0F7TPW8,1
1220924.W2RUF4,1220924.W2S8A7,1
1420910.A0A094CAG6,1420910.A0A094CLU9,1
4932.YLR129W,4932.YMR093W,1
5599.A0A177DQG2,5599.A0A177DXU6,1
933852.A0A0C3AGA6,933852.A0A0C3B3J7,1
1399860.A0A2C5XHW4,1399860.A0A2C5Y8Z4,1
1803374.A0A372R071,1803374.A0A372RDG3,1
1043003.A0A074WRZ0,2211644.A0A4Q4Y6H5,0
1213857.A0A484FLI0,1213857.N4VBX2,1
683840.U5HA24,683840.U5HB49,1
503106.A0A218Z6M3,97972.A0A2V1D954,0
1288291.A0A059EZ52,1288291.A0A059F1D3,1
2512241.A0A553I6U4,670580.A0A1X6MRH5,0
322104.A3LZB0,983965.A0A2T4C9P0,0
1182545.A0A072NYG0,1182545.A0A072PJC8,1
1314776.A0A166H6Z1,1314776.A0A166I611,1
286115.A0A507DNQ9,4955.A0A1G4MC32,0
112498.A0A2D3UNP4,112498.A0A2D3VDY4,1
1429867.A0A0G4NY86,28573.A0A0U1LY78,0
535722.E4V437,931890.G8JU25,0
183478.A0A364MWQ9,183478.A0A364NBB0,1
861557.E3RD04,861557.E3RK19,1
329046.A0A1Y2BT57,4909.A0A099NXB5,0
356882.A0A423X341,47428.A0A284S6E0,0
2594813.A0A395MZJ0,62708.A0A420J9H6,0
418784.A0A2P7YQM1,763406.A0A1E3NPZ2,0
1116229.S3CKJ6,1116229.S3DRX5,1
1365484.W6Q3C8,655819.J5JTM2,0
60169.A0A1V6NT85,60169.A0A1V6NUQ0,1
999810.G2XVH5,999810.G2Y7L8,1
1391699.A0A093YG49,1391699.A0A094AZ08,1
1237896.T0K3P4,1330021.A0A367LNN2,0
2512241.A0A553IBP7,27334.A0A0A2JKE0,0
1806994.A0A507C3G7,1806994.A0A507CCP5,1
61395.A0A1Y1WEL1,671987.R0J564,0
546991.N1JPU5,559307.C5DTV4,0
578458.D8Q282,578458.D8QM04,1
4932.YBR119W,4932.YHR086W,1
747525.W4KEM2,747525.W4KIR3,1
1306861.A0A4U6XD85,1306861.A0A4U6XJM9,1
114155.A0A4Q9PD38,50990.A0A4Y7QJ23,0
2020962.A0A2N1J8Q9,2020962.A0A2N1JG16,1
502779.C1H6E1,502779.C1HE13,1
1111077.M1W5R4,703135.A0A2A9NGM2,0
1754191.A0A1Y1VI26,1754191.A0A1Y1VKC8,1
5454.A0A162Y7Q6,5454.A0A162YGH5,1
1081108.A0A168K1Q1,426418.B2WKR0,0
1081109.A0A166UB99,1081109.A0A168E578,1
5364.A0A5C3NB23,5364.A0A5C3NH61,1
348802.A0A0D2E5W1,348802.A0A0D2EQM9,1
1336337.A0A3N4JAJ3,1336337.A0A3N4K0A1,1
36022.A0A1V2LAR9,418784.A0A2P7YQK8,0
227321.C8VA33,619300.G3AVK4,0
1805483.A0A177EK04,50376.A0A517LMM0,0
303698.A0A1V6TYQ3,303698.A0A1V6U004,1
559307.C5DS13,559307.C5E1H5,1
5288.A0A5C5G7M8,671987.R0I945,0
1076256.A0A2H3BM74,200324.A0A2N5S2A1,0
33203.A0A179GYM4,33203.A0A179HMS4,1
1296096.A0A1B9I0T4,1296096.A0A1B9I517,1
253628.A0A0D2AJQ3,431241.G0RFH8,0
763406.A0A1E3NFN9,763406.A0A1E3NQ63,1
431241.G0RPY0,660122.C7YJZ3,0
431241.G0RE64,441959.B8MFR9,0
4932.YDL232W,554155.C5FV76,0
41688.A0A2N3NAR4,41688.A0A2N3NHG9,1
401625.A0A0P1B9R3,663331.D4ATN9,0
1295531.A0A1E3IQ01,559304.G8YDV7,0
294747.C5M2A5,771870.F7VK89,0
5466.A0A4R8R5S7,5466.A0A4V6QEY0,1
1805483.A0A177EAZ8,1805483.A0A177EBS7,1
1081102.A0A167TTK6,1835702.A0A1F5L687,0
5454.A0A163BCD9,5454.A0A163I999,1
254877.A0A1V6T499,33203.A0A179HJG7,0
1081102.A0A167Y6X0,879819.A0A0J0XIS9,0
2070753.A0A3A2Z6P8,2070753.A0A3A2ZIJ1,1
1042311.A0A2T3ZJQ9,1042311.A0A2T3ZKL3,1
1754192.A0A1Y1XPV9,655819.J5K8F6,0
1622150.A0A1B8D061,1622150.A0A1B8DHU3,1
1442371.A0A0D2IGX2,669874.A0A1E4TYM8,0
936435.F8PFP3,936435.F8PY86,1
675120.N1PBP1,675120.N1PWA2,1
930992.A0A0D0BKG0,930992.A0A0D0BTS3,1
879819.A0A0J0XE34,879819.A0A0J0XEY8,1
576137.A0A1L7WLL3,576137.A0A1L7XGH1,1
27334.A0A0A2IRH6,27334.A0A0A2JP75,1
229535.A0A0M8NRP3,229535.A0A0M9WAZ8,1
327505.A0A2H3GFY4,327505.A0A2H3H469,1
1287681.M7T0D7,1287681.M7TJL6,1
1071381.G8BSF9,1182542.W9Y2C7,0
336722.F9X8F4,336722.F9XKQ4,1
104259.A0A0F7TTX6,1126212.K2SIE9,0
1266660.A0A1G4J6U3,4932.YPL120W,0
1507870.A0A1V8TSZ1,683960.A0A1E3P9U1,0
946125.A0A2H3F0L4,946125.A0A2H3F9S3,1
1237896.T0LHV1,1237896.T0LI28,1
2211643.A0A4Q4YWI0,2211643.A0A4V1XXG7,1
41688.A0A2N3N3I7,41688.A0A2N3N5K7,1
181874.A0A409V8D6,404692.A0A0J6YM51,0
13370.A0A448YPR0,13370.A0A448YSQ6,1
329884.A0A4U0WX72,329884.A0A4U0XFV3,1
1042311.A0A2T3ZPJ2,658196.A0A397TGZ7,0
34475.A0A4Y9XV34,34475.A0A4Y9YFN5,1
278938.A0A4Z1JFM8,91492.A0A0K8LEG8,0
1176355.A0A4V2JW16,559305.F2SVU1,0
330879.Q4W9S7,330879.Q4WQC0,1
1314674.A0A0D7BIU1,5599.A0A177DD19,0
401625.A0A0P1BDQ4,401625.A0A0P1BNF6,1
655863.F0XGI7,655863.F0XI65,1
1445577.A0A010Q3W2,1445577.A0A010RF44,1
327505.A0A2H3HG92,34475.A0A4Y9YGX6,0
240176.A8NQU9,569365.A0A0D2CTD9,0
1245745.A0A0A2V887,1569628.A0A316UPB7,0
1076256.A0A2H3CLA3,416450.A0A1V6PSD7,0
535722.E4V0M0,535722.E4V3C6,1
139420.A0A371CV16,139420.A0A371DNN6,1
1229662.W3WNM6,1229662.W3X0I3,1
2163413.A0A4P6XK68,984486.A0A1E3QTP0,0
544712.C6HIH9,544712.C6HP68,1
291195.A0A437ALI7,291195.A0A437AND6,1
284592.Q6BHP7,284592.Q6BLS7,1
869754.A0A1A0HGR4,869754.A0A1A0HID9,1
1076935.U4L0U3,1076935.U4LAC9,1
45286.A0A0X8HSP2,45286.A0A120K2K1,1
1325734.A0A428PS66,36646.A0A1V6UN15,0
1165861.A0A0L0V1F3,1165861.A0A0L0VYH6,1
1245769.A0A0C7MU16,1245769.A0A0C7MXD7,1
150374.A0A0M9VRQ8,984487.A0A1E4SI00,0
1442369.A0A0D2H9N9,1442369.A0A0D2IQA7,1
1168221.R7YJN4,41067.A0A2I2FBY0,0
1213859.L2G435,984486.A0A1E3QMI8,0
1141098.A0A1Y2EF88,2211645.A0A4Q4VVY1,0
1392255.A0A2I1BW06,1392255.A0A2I1CLJ9,1
1141098.A0A1Y2DYM4,1141098.A0A1Y2E3U8,1
2656787.A0A370TQ24,656061.D5GJY0,0
1173061.A0A0J9X9V5,1353952.A0A165H9G6,0
1448316.A0A395H4V2,383855.N1Q7Q4,0
336963.C4JT77,5599.A0A177DZX2,0
398673.A0A0W7VNP2,398673.A0A0W7VQU2,1
336963.C4JMA8,544711.F0UDY2,0
1081105.A0A166WQ18,1209962.L0PG84,0
1283841.A0A084QGU7,1392255.A0A2I1C9Y8,0
2039874.A0A369HE18,2039874.A0A369HJF3,1
1314776.A0A166HIC3,1432307.W9CBM4,0
1849047.A0A3D8RTA1,2211644.A0A4Q4Y854,0
655863.F0XDG5,655863.F0XJN6,1
1291518.A0A0D9NRL9,1291518.A0A0D9NSF1,1
431241.G0RAE5,431241.G0RWZ6,1
2025994.A0A2T2ZXZ5,2025994.A0A2T3A3D1,1
196109.A0A136JBB6,196109.A0A136JBZ9,1
4846.A0A367JRH5,92696.A0A4R0R2I2,0
1336337.A0A3N4JR90,1336337.A0A3N4JRL8,1
1391915.U7Q453,559304.C7U013,0
1198029.A0A1U7LMH6,1340429.A0A2G4SV84,0
1442369.A0A0D2GP79,334819.W7LM35,0
1295531.A0A1E3IXJ7,745531.A0A0C3SEP7,0
1314773.A0A3N2PLQ6,1314773.A0A3N2PSS1,1
1358809.S7W5B8,1358809.S7XU21,1
303698.A0A1V6TQ16,303698.A0A1V6TYP6,1
284812.O74863,334819.W7MZK5,0
930992.A0A0D0BP04,930992.A0A0D0BTG3,1
1295531.A0A1E3IK54,544712.C6HDZ5,0
763665.A0A2G5B7Y4,763665.A0A2G5BF12,1
28573.A0A0U1LN69,28573.A0A0U1M378,1
1229664.N4TT29,1229664.N4UYN4,1
1168221.R7YRX3,1168221.R7Z157,1
1344418.A0A1D2VEU2,983966.A0A1E4S6D5,0
336963.C4JQU6,765257.A0A0C9ZV43,0
1206466.K0KGG1,765440.A0A0C3FS58,0
29833.A0A1E5R0Z7,29833.A0A1E5S0J6,1
1262450.S3BUE6,1266660.A0A1G4K350,0
321146.A0A139HPH4,5627.A0A1C7LZY3,0
1336337.A0A3N4IWV1,47428.A0A284QV00,0
4955.A0A1G4M6T0,4955.A0A1G4MAU4,1
62708.A0A420IQL9,62708.A0A420IYU5,1
322104.A3LPH8,322104.A3LU27,1
1076872.G8ZR65,1076872.G8ZX33,1
1290391.M7U4L3,1290391.M7UAQ6,1
5364.A0A5C3N177,5364.A0A5C3NGW4,1
2028340.A0A421JBE9,2028340.A0A421JCM1,1
1569628.A0A316UJZ6,5466.A0A4R8RMD9,0
861557.E3RHJ8,861557.E3RNG9,1
4932.YKL108W,4932.YLR103C,1
321146.A0A139H5Q5,321146.A0A139HAI5,1
367110.F5HHR7,590646.G3B862,0
91492.A0A0K8L7J6,91492.A0A0K8LSN7,1
1420915.A0A094GKF7,308745.A0A0F8WYX4,0
500485.B6H5M6,502780.C1GD00,0
2028340.A0A421JDF6,2028340.A0A421JG22,1
559304.G8YNR9,559304.G8YNZ4,1
1381753.V2XCR5,5098.A0A507QRZ4,0
1403190.A0A0F0IB86,944018.H8ZE01,0
1392255.A0A2I1C4G7,1447872.A0A1J9PQH8,0
1276538.A0A1X7RN52,1276538.A0A1X7S949,1
1420909.A0A094D925,1420910.A0A094CU70,0
1531966.A0A0A1TB58,5353.A0A1Q3EAP5,0
1555241.A0A4P9WTX4,1555241.A0A4P9X2X4,1
348802.A0A0D2CMX6,348802.A0A0D2ENI8,1
1042311.A0A2T3Z0L0,500485.B6HUI8,0
332952.B8N0B2,332952.B8NAN0,1
1306861.A0A4U6XAV9,933388.S8B6L4,0
1245745.A0A0A2VDL8,490622.A0A395NE06,0
1037660.A0A066WAA2,139825.A0A401H1R1,0
4955.A0A1G4MIR1,4955.A0A1G4MIV0,1
1450539.A0A318ZGT4,1450539.A0A318ZK10,1
1283841.A0A084QC89,5364.A0A5C3N9S9,0
1170229.K9FLV7,1330021.A0A367L5L5,0
